,Unnamed: 0_x,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア,施術時間_x,Unnamed: 0_y,キャンセル回数,Unnamed: 0_x,コンタクト回数,Unnamed: 0_y,問い合わせ回数,滞在時間,閲覧ページ総数,閲覧ページ数/セッション,指名回数_nan,指名回数_あり,指名回数_なし,指名回数_削除,指名回数_空欄,コース受諾回数_nan,コース受諾回数_あり,コース受諾回数_なし,コース受諾回数_削除,コース受諾回数_空欄,紹介カード受渡回数_nan,紹介カード受渡回数_あり,紹介カード受渡回数_なし,紹介カード受渡回数_空欄,治療送客回数_nan,治療送客回数_あり,治療送客回数_なし,治療送客回数_空欄,院長挨拶回数_nan,院長挨拶回数_あり,院長挨拶回数_なし,院長挨拶回数_空欄,施術時間_y,性別_nan,性別_女,性別_男,性別_空欄,携帯TEL_有,携帯TEL_無,携帯TEL_空欄,自宅TEL_有,自宅TEL_無,自宅TEL_空欄,携帯メール_有,携帯メール_無,携帯メール_空欄,PCメール_有,PCメール_無,PCメール_空欄,職業_nan,職業_その他,職業_パート・アルバイト,職業_主婦,職業_会社員,職業_学生,職業_自営業,職業_空欄,生年月日,登録区分_CC,登録区分_HP,登録区分_店舗,登録区分_空欄
28135,16987,215220012,200006,8640,1,8640,2310000004081,1,75,,,,,,,3,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,,,,
28136,16988,215220012,200073,8640,1,8640,2310000004082,0,75,,,,,,,3,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,,,,
28137,16989,215220012,300011,2160,1,2160,2310000004083,0,75,,,,,,,3,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,,,,
28138,16990,215220012,300013,1080,1,1080,2310000004084,0,75,,,,,,,3,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,,,,
28139,16991,215310007,1A1502,0,1,0,2150000009681,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28141,16992,215310007,1A1508,0,2,0,2150000009682,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28143,16993,215310007,1A1521,0,1,0,2150000009683,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28145,16994,215310007,1A1502,0,1,0,2150000010071,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28147,16995,215310007,1A1508,0,2,0,2150000010072,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28149,16996,215310007,1A1595,0,1,0,2150000010073,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28151,16997,215310007,1A1503,0,1,0,2150000010074,0,180,,,,,,,1,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1.0,0.0,0.0
28153,16998,215510001,200073,8640,1,8640,2110000022891,0,30,,,,,,,5,10,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
28154,16999,215510001,300006,3240,1,3240,2110000022892,0,30,,,,,,,5,10,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
28155,17000,215510001,300003,1080,1,1080,2110000022893,0,30,,,,,,,5,10,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
28156,17001,215510017,1A1503,0,1,0,2150000009781,0,150,,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,,,,
28157,17002,215510017,1A1502,0,1,0,2150000009782,0,150,,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,,,,
28158,17003,215510017,1A1595,0,1,0,2150000009783,0,150,,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,,,,
28159,17004,215510017,1A1507,0,6,0,2150000009784,0,150,,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,,,,
28160,17005,215510017,1A1508,0,2,0,2150000009785,0,150,,,,,,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,,,,
28161,17006,215630014,200080,1944,1,1944,2150000009711,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28165,17007,215630014,200103,0,1,0,2150000009791,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28169,17008,215630014,200104,0,2,0,2150000009792,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28173,17009,215630014,200109,0,1,0,2150000009961,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28177,17010,215630014,200110,0,1,0,2150000009962,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28181,17011,215630014,200005,0,1,0,2150000010141,0,210,,,,,,,1,1,1,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28185,17012,215720001,200005,0,1,0,2150000009901,0,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28186,17013,215720001,1B2201,28080,1,28080,2150000009902,4,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28187,17014,215720001,1B2206,0,2,0,2150000009903,0,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28188,17015,215720001,1B2207,0,2,0,2150000009904,0,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28189,17016,215720001,400543,-2268,2,-4536,2150000009905,0,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28190,17017,215720001,200082,2268,2,4536,2150000009906,0,90,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28191,17018,215730001,1B1606,0,12,0,2150000010251,0,30,,,,,,,2,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28192,17019,215730001,1B1607,0,1,0,2150000010252,0,30,,,,,,,2,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28193,17020,215810004,1B2201,28080,1,28080,2150000010171,4,90,,,89.0,1.0,,,2,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28194,17021,215810004,1B2203,0,1,0,2150000010172,0,90,,,89.0,1.0,,,2,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28195,17022,215810004,1B2207,0,8,0,2150000010173,0,90,,,89.0,1.0,,,2,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28196,17023,215810004,200082,2268,2,4536,2150000010174,0,90,,,89.0,1.0,,,2,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28197,17024,215810004,400543,-1944,2,-3888,2150000010175,0,90,,,89.0,1.0,,,2,5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28198,17025,215810010,200073,8640,1,8640,2150000009971,0,90,,,157.0,1.0,,,1,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28199,17026,215810010,200005,0,1,0,2150000009972,0,90,,,157.0,1.0,,,1,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28200,17027,215810010,400021,-1728,1,-1728,2150000009973,0,90,,,157.0,1.0,,,1,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
28201,17028,216150012,1A1608,0,1,0,2160000005591,0,60,,,,,,,3,7,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
28202,17029,216150012,1A1603,0,1,0,2160000005592,0,60,,,,,,,3,7,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
28203,17030,216150015,200049,0,1,0,2160000005961,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28205,17031,216150015,1A1501,105840,1,105840,2160000005962,5,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28207,17032,216150015,1A1504,0,1,0,2160000005963,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28209,17033,216150015,1A1503,0,1,0,2160000006091,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28211,17034,216150015,1A1505,0,1,0,2160000006092,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28213,17035,216150015,1A1506,0,1,0,2160000006093,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28215,17036,216150015,1A1507,0,1,0,2160000006094,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28217,17037,216150015,1A1517,0,1,0,2160000006095,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28219,17038,216150015,1A1518,0,1,0,2160000006096,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28221,17039,216150015,1A1511,0,1,0,2160000006097,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28223,17040,216150015,000001,0,1,0,2160000006098,0,180,,,,,,,4,7,4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28225,17041,216230002,1A1502,0,1,0,2160000005801,0,60,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28226,17042,216230002,1A1508,0,2,0,2160000005802,0,60,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,0.0
28227,17043,216250004,1A1501,105840,1,105840,2160000006041,5,90,,,,,,,5,9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28228,17044,216250004,1A1504,0,1,0,2160000006042,0,90,,,,,,,5,9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28229,17045,216250004,1B2201,28080,1,28080,2160000006043,4,90,,,,,,,5,9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28230,17046,216250004,1B2274,-10800,1,-10800,2160000006044,0,90,,,,,,,5,9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.0,0.0,0.0,0.0
28231,17047,216330004,1A1502,0,1,0,2160000005571,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28233,17048,216330004,1A1508,0,2,0,2160000005572,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28235,17049,216330004,1A1511,0,1,0,2160000005573,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28237,17050,216330004,1A1507,0,1,0,2160000005574,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28239,17051,216330004,600030,1700,1,1700,2160000005575,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
28241,17052,216330004,1A1503,0,1,0,2160000006111,0,150,,,,,,,3,6,3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,1.0,0.0,0.0
