,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア
10575,111130014,1B2274,-10800,1,-10800,1110000054321,0
10576,111230002,1B2102,0,1,0,1110000054091,0
10577,111230002,300106,0,1,0,1110000054092,0
10578,111230002,300004,540,1,540,1110000054093,0
10579,111230002,600096,2376,1,2376,1110000054094,0
10580,111230018,1A1501,105840,1,105840,1110000054071,5
10581,111230018,1A1504,0,1,0,1110000054072,0
10582,111230018,1A1502,0,1,0,1110000054073,0
10583,111230018,1B2201,28080,1,28080,1110000054074,4
10584,111230018,1B2274,-10800,1,-10800,1110000054075,0
10585,111230018,1A1505,0,1,0,1110000055301,0
10586,111230018,1A1506,0,2,0,1110000055302,0
10587,111230018,1A1507,0,2,0,1110000055303,0
10588,111230018,1A1511,0,3,0,1110000055304,0
10589,111230018,1A1518,0,1,0,1110000055305,0
10590,111230018,1A1517,0,1,0,1110000055306,0
10591,111230018,1A1532,0,1,0,1110000055307,0
10592,111310042,1A1501,105840,1,105840,320000506841,5
10593,111310042,1A1504,0,1,0,320000506842,0
10594,111310042,1B2201,28080,1,28080,320000506843,4
10595,111310042,1B2274,-10800,1,-10800,320000506844,0
10596,111310042,1A1505,0,1,0,320000509631,0
10597,111310042,1A1503,0,1,0,320000509632,0
10598,111310042,000001,0,1,0,320000509633,0
10599,111340001,200073,8640,1,8640,1110000054051,0
10600,111340001,300012,2160,1,2160,1110000054052,0
10601,111340001,600095,2376,1,2376,1110000054053,0
10602,111410012,1B2102,0,1,0,1110000054291,0
10603,111410012,1B2195,0,1,0,1110000054292,0
10604,111410012,201903,0,1,0,1110000054293,0
10605,111410012,201904,0,1,0,1110000054294,0
10606,111410012,300004,540,1,540,1110000054295,0
10607,111410012,600096,2376,1,2376,1110000054296,0
10608,111410024,1B2102,0,1,0,1110000054581,0
10609,111410024,1B2195,0,1,0,1110000054582,0
10610,111410024,300106,0,1,0,1110000054583,0
10611,111410024,300103,0,1,0,1110000054584,0
10612,111410024,300004,540,1,540,1110000054585,0
10613,111410024,1B2001,42120,1,42120,1110000054586,0
10614,111410024,600096,2376,1,2376,1110000054587,0
10615,111410024,600026,1700,1,1700,1110000054588,0
10616,111410024,600001,391,3,1173,1110000054589,0
10617,111520008,1A1525,0,1,0,1110000054971,0
10618,111520008,1A1511,0,1,0,1110000054972,0
10619,111520008,1A1506,0,2,0,1110000054973,0
10620,111520008,1A1507,0,1,0,1110000054974,0
10621,111630014,1A1501,105840,1,105840,1110000055111,5
10622,111630014,1A1572,-10584,1,-10584,1110000055112,0
10623,111630014,1A1504,0,1,0,1110000055113,0
10624,111710009,000001,0,1,0,1110000054081,0
10625,111710020,200032,0,1,0,1110000054061,0
10626,111710020,1A1601,82080,1,82080,1110000054062,3
10627,111710020,1A1606,0,2,0,1110000054063,0
10628,111710020,1A1607,0,2,0,1110000054064,0
10629,111810011,1B2003,0,1,0,1110000054391,0
10630,111810011,300106,0,1,0,1110000054392,0
10631,111850013,1A1502,0,1,0,1110000054921,0
10632,111850013,1B1702,0,1,0,1110000054922,0
10633,111910012,1A1502,0,1,0,1110000055231,0
10634,112120038,200101,16200,1,16200,380000322571,0
10635,112120038,200102,0,1,0,380000322572,0
10636,112120038,200103,0,1,0,380000323451,0
10637,112120038,200104,0,1,0,380000323452,0
10638,112120038,200110,0,1,0,380000323453,0
10639,112120062,200035,2160,1,2160,1120000058861,0
10640,112120062,600030,1700,1,1700,1120000058862,0
10641,112150022,200006,8640,1,8640,1120000059171,1
10642,112150022,300008,3240,1,3240,1120000059172,0
10643,112210001,1B2203,0,1,0,1120000058381,0
10644,112210001,1B2202,0,1,0,1120000058382,0
10645,112210001,300004,540,1,540,1120000058383,0
10646,112210001,600006,329,1,329,1120000058384,0
10647,112210001,112600014,1944,1,1944,1120000058385,0
10648,112220021,1B2101,30240,1,30240,1120000058051,0
10649,112220021,1B2172,-3024,1,-3024,1120000058052,0
10650,112220021,1B2102,0,1,0,1120000058053,0
10651,112220021,300004,540,1,540,1120000058054,0
10652,112250024,200007,16200,1,16200,1430000221711,0
10653,112330013,200006,8640,1,8640,1120000058831,1
10654,112330013,300004,540,1,540,1120000058832,0
10655,112340004,200006,8640,1,8640,1120000057711,1
10656,112340004,112600001,314,1,314,1120000057712,0
10657,112340004,600094,3024,1,3024,1120000057713,0
10658,112340004,300106,0,1,0,1120000057714,0
10659,112340004,300105,0,1,0,1120000057715,0
10660,112340004,300107,0,1,0,1120000057716,0
10661,112410042,1B2102,0,1,0,1120000058091,0
10662,112410042,1B2195,0,1,0,1120000058092,0
10663,112410042,300004,540,1,540,1120000058093,0
10664,112410054,1B2102,0,1,0,1120000058711,0
10665,112410054,300004,540,1,540,1120000058712,0
10666,112410054,600019,1944,1,1944,1120000058713,0
10667,112410054,600097,648,1,648,1120000058714,0
10668,112410054,200032,0,1,0,1120000059251,0
10669,112710027,1B2102,0,1,0,1120000057631,0
10670,112710027,300004,540,1,540,1120000057632,0
10671,113110026,200049,0,1,0,1130000059101,0
10672,113110026,200071,16200,1,16200,1130000059102,2
10673,113110026,200005,0,1,0,1130000059103,0
10674,113110026,400549,0,1,0,1130000059104,0
10675,113110026,300012,2160,1,2160,1130000059105,0
10676,113120002,1B2201,28080,1,28080,1990000010651,4
10677,113120002,400543,-2052,2,-4104,1990000010652,0
10678,113120002,1B2202,0,1,0,1990000010653,0
10679,113120002,1B2203,0,1,0,1990000010654,0
10680,113120002,200081,2052,2,4104,1990000010655,0
10681,113120002,300004,540,1,540,1990000010656,0
10682,113120039,1A1502,0,1,0,1130000058751,0
10683,113120039,200005,0,1,0,1130000058752,0
10684,113120039,1A1509,0,1,0,1130000058753,0
10685,113250039,201903,0,1,0,1130000058901,0
10686,113250039,201904,0,1,0,1130000058902,0
10687,113250039,600087,0,1,0,1130000058903,0
10688,113250039,300004,540,1,540,1130000058904,0
10689,113250039,300009,1080,1,1080,1130000058905,0
10690,113250039,400534,0,1,0,1130000058906,0
10691,113250039,1B2101,30240,1,30240,1130000058907,0
10692,113250039,1B2103,0,1,0,1130000058908,0
10693,113250040,200103,0,1,0,1130000058661,0
10694,113250040,200104,0,2,0,1130000058662,0
10695,113250040,600006,329,1,329,1130000058663,0
10696,113410002,1B1407,0,1,0,1130000058551,0
10697,113410002,1B1403,0,1,0,1130000058552,0
10698,113410002,300004,540,1,540,1130000058553,0
10699,113630018,200005,0,1,0,1130000058521,0
10700,113630018,1B2202,0,1,0,1130000058522,0
10701,113630018,1B2203,0,1,0,1130000058523,0
10702,113630018,300004,540,1,540,1130000058524,0
10703,113630018,1B2295,0,1,0,1130000058525,0
10704,113630020,200006,8640,1,8640,1130000058951,1
10705,113630020,200073,8640,1,8640,1130000058952,0
10706,113630020,200005,0,1,0,1130000058953,0
10707,113630020,300005,0,1,0,1130000058954,0
10708,113630020,400021,-3456,1,-3456,1130000058955,0
10709,113630020,300008,3240,1,3240,1130000058956,0
10710,113630020,300004,540,1,540,1130000058957,0
10711,116110005,1B2201,28080,1,28080,1160000006061,4
10712,116210019,1A1502,0,1,0,1160000005821,0
10713,116210019,1A1507,0,2,0,1160000005822,0
10714,116410015,1A1503,0,1,0,1160000005721,0
10715,116410015,1A1507,0,2,0,1160000005722,0
10716,116410015,1A1506,0,2,0,1160000005723,0
10717,116410015,1A1595,0,1,0,1160000005724,0
10718,116410015,1A1508,0,3,0,1160000005725,0
10719,116610010,1A1602,0,1,0,1160000005911,0
10720,116610010,1A1603,0,1,0,1160000005912,0
10721,116710007,1A1503,0,1,0,1160000005731,0
10722,116710007,1A1506,0,3,0,1160000005732,0
10723,116710007,1A1507,0,5,0,1160000005733,0
10724,116710007,1A1508,0,4,0,1160000005734,0
10725,116710007,1A1595,0,1,0,1160000005735,0
10726,117110002,200071,16200,1,16200,1700000056961,2
10727,117150050,200006,8640,1,8640,1170000050821,1
10728,117150050,400532,0,1,0,1170000050822,0
10729,117150050,300004,540,1,540,1170000050823,0
10730,117150050,600019,1944,1,1944,1170000050824,0
10731,117220017,200073,8640,1,8640,1170000050961,0
10732,117220017,300003,1080,1,1080,1170000050962,0
10733,117220017,300011,2160,1,2160,1170000050963,0
10734,117220017,400018,-2160,1,-2160,1170000050964,0
10735,117430015,200081,2052,2,4104,1700000056111,0
10736,117450011,200006,8640,1,8640,600000132581,1
10737,117450011,300004,540,1,540,600000132582,0
10738,117450011,300009,1080,1,1080,600000132583,0
10739,117510017,1B1702,0,1,0,1170000050661,0
10740,117510017,1B1702,0,1,0,1170000051391,0
10741,118630008,200071,16200,1,16200,1180000016711,2
10742,118630008,300012,2160,1,2160,1180000016712,0
10743,118630008,300011,2160,1,2160,1180000016713,0
10744,119110083,000001,0,1,0,1190000251281,0
10745,119110083,1A1602,0,1,0,1190000251282,0
10746,119110083,1A1607,0,1,0,1190000251283,0
10747,119110083,1A1608,0,1,0,1190000251284,0
10748,119110083,1A1609,0,1,0,1190000251285,0
10749,119110090,300006,3240,0,0,1190000252061,0
10750,119110090,400548,0,0,0,1190000252062,0
10751,119120046,400543,-2268,2,-4536,780000193781,0
10752,119120046,1B2201,28080,1,28080,780000193782,4
10753,119120046,1B2203,0,1,0,780000193783,0
10754,119120046,200082,2268,2,4536,780000193784,0
10755,119120046,300004,540,1,540,780000193785,0
10756,119120058,5B0001,1930,1,1930,1190000248711,0
10757,119120058,600006,329,3,987,1190000248712,0
10758,119120157,200073,8640,1,8640,1190000253201,0
10759,119120157,400548,0,1,0,1190000253202,0
10760,119120157,300012,2160,1,2160,1190000253203,0
10761,119130042,1A1502,0,1,0,1190000253351,0
10762,119130042,1A1507,0,3,0,1190000253352,0
10763,119130042,5B0001,0,1,0,1190000253353,0
10764,119140006,1B2002,0,1,0,1190000247951,0
10765,119140006,300004,540,1,540,1190000247952,0
10766,119140006,300009,1080,1,1080,1190000247953,0
10767,119140006,119600006,270,1,270,1190000247954,0
10768,119150150,200082,2268,2,4536,1190000248251,0
10769,119150150,200073,8640,1,8640,1190000253531,0
10770,119150173,5B0001,5970,1,5970,1190000249861,0
10771,119150173,1A1501,105840,1,105840,1190000249862,5
10772,119150173,1A1504,0,1,0,1190000249863,0
10773,119150173,1B2201,28080,1,28080,1190000249864,4
10774,119150173,1B2274,-10800,1,-10800,1190000249865,0
10775,119150173,1A1532,0,1,0,1190000252891,0
10776,119150173,1A1505,0,1,0,1190000252892,0
10777,119150173,1A1506,0,2,0,1190000252893,0
10778,119150173,1A1517,0,1,0,1190000252894,0
10779,119150173,1A1518,0,1,0,1190000252895,0
10780,119150173,000001,0,1,0,1190000252896,0
10781,119150173,600004,113,1,113,1190000252897,0
10782,119150173,5B0001,1470,1,1470,1190000252898,0
10783,119150177,200032,0,1,0,1190000250901,0
10784,119150177,1A1501,105840,1,105840,1190000250902,5
10785,119150177,1A1503,0,1,0,1190000250903,0
10786,119150177,1A1504,0,1,0,1190000250904,0
10787,119210109,1A1602,0,1,0,1190000247841,0
10788,119210109,1A1606,0,2,0,1190000247842,0
10789,119210109,1A1602,0,1,0,1190000252761,0
10790,119210109,5B0001,2870,1,2870,1190000252762,0
10791,119230032,200080,1944,2,3888,1190000250891,0
10792,119230032,200081,2052,2,4104,1190000250892,0
10793,119230044,1A1505,0,1,0,1190000248981,0
10794,119230044,1A1506,0,2,0,1190000248982,0
10795,119230044,1A1518,0,1,0,1190000248983,0
10796,119230044,600008,648,1,648,1190000248984,0
10797,119230044,5B0001,1570,1,1570,1190000248985,0
10798,119230044,1A1510,0,1,0,1190000251011,0
10799,119230044,1A1507,0,1,0,1190000251012,0
10800,119230044,1A1508,0,1,0,1190000251013,0
10801,119250075,1A1503,0,1,0,1190000249311,0
10802,119250075,1A1505,0,1,0,1190000249312,0
10803,119250075,1A1515,0,1,0,1190000249313,0
10804,119250075,1A1517,0,1,0,1190000249314,0
10805,119250075,1A1518,0,1,0,1190000249315,0
10806,119250075,1A1506,0,2,0,1190000249316,0
10807,119250075,1A1507,0,1,0,1190000249317,0
10808,119250076,200032,0,1,0,1190000249641,0
10809,119250076,1A1601,82080,1,82080,1190000249642,3
10810,119250076,1A1604,0,1,0,1190000249643,0
10811,119250076,1A1672,-8208,1,-8208,1190000249644,0
10812,119250076,1B2201,28080,1,28080,1190000249645,4
10813,119250076,1A1605,0,1,0,1190000251071,0
10814,119250076,1A1606,0,1,0,1190000251072,0
10815,119250076,1A1607,0,2,0,1190000251073,0
10816,119310094,1A1402,0,1,0,1190000248861,0
10817,119310094,1A1406,0,1,0,1190000248862,0
10818,119310094,5B0001,1230,1,1230,1190000248863,0
10819,119310094,600014,3024,1,3024,1190000250041,0
10820,119310094,119600004,530,1,530,1190000250042,0
10821,119310094,1A1402,0,1,0,1190000250043,0
10822,119310094,1A1406,0,1,0,1190000250044,0
10823,119310094,5B0001,2230,1,2230,1190000250045,0
10824,119310097,200071,16200,1,16200,1190000249691,2
10825,119320022,1B2102,0,1,0,1190000247871,0
10826,119320022,300004,540,1,540,1190000247872,0
10827,119320070,5B0001,1910,1,1910,1190000250691,0
10828,119330101,200071,16200,1,16200,1190000250391,2
10829,119330101,300011,2160,1,2160,1190000250392,0
10830,119330101,400021,-3240,1,-3240,1190000250393,0
10831,119330123,5B0001,1790,1,1790,1190000250171,0
10832,119330123,200109,0,1,0,1190000250172,0
10833,119330123,200110,0,1,0,1190000250173,0
10834,119330123,200081,2052,1,2052,1190000250174,0
10835,119330123,200035,2160,1,2160,1190000250175,0
10836,119330123,600008,648,1,648,1190000250176,0
10837,119330124,5B0001,2690,1,2690,1190000249701,0
10838,119330124,1A1605,0,1,0,1190000249702,0
10839,119330124,1A1606,0,1,0,1190000249703,0
10840,119330124,1A1607,0,1,0,1190000249704,0
10841,119330124,600095,2376,1,2376,1190000249705,0
10842,119330124,600006,329,1,329,1190000249706,0
10843,119330126,200032,0,1,0,1190000249011,0
10844,119330126,600008,648,1,648,1190000249012,0
10845,119330126,5B0001,3890,1,3890,1190000249013,0
10846,119330126,5B0001,1360,1,1360,1190000251951,0
10847,119330126,200101,16200,1,16200,1190000251952,0
10848,119330126,200102,0,1,0,1190000251953,0
10849,119330126,400018,-2160,1,-2160,1190000251954,0
10850,119410104,1A1503,0,1,0,1190000252801,0
10851,119410104,1B2202,0,1,0,1190000252802,0
10852,119410104,300013,1080,1,1080,1190000252803,0
10853,119410104,1A1595,0,1,0,1190000252804,0
10854,119410112,200020,10800,1,10800,1190000249741,0
10855,119410112,200006,8640,1,8640,1190000252081,1
10856,119410112,200006,8640,0,0,1190000252871,0
10857,119410112,300004,540,1,540,1190000252872,0
10858,119410112,000000,0,1,0,1190000252873,0
10859,119410112,5B0001,0,1,0,1190000252874,0
10860,119410113,200032,0,1,0,1190000251781,0
10861,119410113,1A1501,105840,1,105840,1190000251782,5
10862,119410113,1A1504,0,1,0,1190000251783,0
10863,119410113,1A1533,0,1,0,1190000251784,0
10864,119410113,1A1517,0,1,0,1190000251785,0
10865,119410113,1B2201,28080,1,28080,1190000251786,4
10866,119410113,1B2274,-10800,1,-10800,1190000251787,0
10867,119410113,5B0001,3120,1,3120,1190000251788,0
10868,119430027,1B2101,30240,1,30240,1190000248411,0
10869,119430027,1B2102,0,1,0,1190000248412,0
10870,119430027,600096,2376,1,2376,1190000248413,0
10871,119440010,201701,86400,1,86400,1190000252861,0
10872,119440010,201702,0,1,0,1190000252862,0
10873,119450004,1B2002,0,1,0,1190000249931,0
10874,119450004,300004,540,1,540,1190000249932,0
10875,119450004,000000,-540,1,-540,1190000249933,0
10876,119450023,400543,-1944,1,-1944,1190000253621,0
10877,119450036,200032,0,1,0,1190000249611,0
10878,119450036,600059,810,1,810,1190000249612,0
10879,119450036,5B0001,260,1,260,1190000249613,0
10880,119450036,5B0001,0,1,0,1190000251031,0
10881,119450036,1A1601,82080,1,82080,1190000251032,3
10882,119450036,1A1672,-8208,1,-8208,1190000251033,0
10883,119450036,1A1604,0,1,0,1190000251034,0
10884,119450036,1A1605,0,1,0,1190000251035,0
10885,119450036,1B2201,28080,1,28080,1190000251036,4
10886,119450036,200080,1944,2,3888,1190000251037,0
10887,119450036,400543,-1944,2,-3888,1190000251038,0
10888,119450036,600006,329,1,329,1190000251039,0
10889,119450036,600095,2376,1,2376,1190000251040,0
10890,119450036,119600009,860,1,860,1190000251041,0
10891,119450036,5B0001,2990,1,2990,1190000251042,0
10892,119450036,1A1610,0,1,0,1190000252811,0
10893,119450036,1A1607,0,1,0,1190000252812,0
10894,119450036,600063,648,1,648,1190000252813,0
10895,119520009,600008,648,1,648,1190000249031,0
10896,119520009,5B0001,1570,1,1570,1190000249032,0
10897,119520009,1195A0014,45360,1,45360,1190000249033,0
10898,119520009,000001,0,1,0,1190000249034,0
10899,119520027,5B0001,1910,1,1910,1190000253371,0
10900,119520027,1A1507,0,1,0,1190000253372,0
10901,119520027,1A1508,0,1,0,1190000253373,0
10902,119520027,1A1509,0,1,0,1190000253374,0
10903,119520030,000001,0,1,0,1190000248831,0
10904,119520030,5B0001,3590,1,3590,1190000248832,0
10905,119520030,1A1510,0,1,0,1190000248833,0
10906,119520030,1A1507,0,1,0,1190000248834,0
10907,119520030,1A1508,0,1,0,1190000248835,0
10908,119520030,1A1502,0,1,0,1190000253401,0
10909,119520030,5B0001,0,1,0,1190000253761,0
10910,119710089,1A1502,0,1,0,1190000251271,0
10911,119710089,1A1508,0,1,0,1190000251272,0
10912,119710089,1A1509,0,1,0,1190000251273,0
10913,119710089,5B0001,3680,1,3680,1190000251274,0
10914,119710094,1A1502,0,1,0,1190000248771,0
10915,119720003,5B0001,0,1,0,1190000253491,0
10916,119850005,1B2102,0,1,0,1190000249171,0
10917,119850005,300004,540,1,540,1190000249172,0
10918,119850005,000000,-540,1,-540,1190000249173,0
10919,119850005,5B0001,3030,1,3030,1190000249174,0
10920,119850007,1B0302,0,1,0,1190000251831,0
10921,119850007,1B0304,0,1,0,1190000251832,0
10922,119850007,200073,8640,1,8640,1190000251833,0
10923,119850007,300004,540,1,540,1190000251834,0
10924,119850007,400535,-8640,1,-8640,1190000251835,0
10925,119850007,000000,-540,1,-540,1190000251836,0
10926,119910034,1A1605,0,1,0,1190000248211,0
10927,119910034,1A1606,0,1,0,1190000248212,0
10928,119910034,1A1607,0,1,0,1190000248213,0
10929,119910034,000001,0,1,0,1190000248214,0
10930,119910034,1A1602,0,1,0,1190000249911,0
10931,119910034,1A1608,0,1,0,1190000249912,0
10932,120110101,1B2202,0,1,0,560000099761,0
10933,120110101,1B2203,0,1,0,560000099762,0
10934,120110101,300004,540,1,540,560000099763,0
10935,120110101,1B2295,0,1,0,560000099764,0
10936,120110101,1B2201,28080,1,28080,560000099765,4
10937,120110101,400543,-2052,2,-4104,560000099766,0
10938,120110101,200081,2052,2,4104,560000099767,0
10939,120110120,1A1502,0,1,0,530000902021,0
10940,120110120,1A1503,0,1,0,530000902022,0
10941,120110120,1A1595,0,1,0,530000902023,0
10942,120110124,200071,16200,1,16200,1200000288701,2
10943,120110124,300014,5400,1,5400,1200000288702,0
10944,120110124,1A1602,0,1,0,1200000288703,0
10945,120120201,1B2201,28080,1,28080,530000900751,4
10946,120120201,1B2202,0,1,0,530000900752,0
10947,120120201,400543,-1944,1,-1944,530000900753,0
10948,120120201,1A1508,0,1,0,530000900754,0
10949,120120201,1A1595,0,1,0,530000900755,0
10950,120120207,1A1504,8640,1,8640,1200000288491,0
10951,120120207,1A1501,105840,1,105840,1200000288931,5
10952,120120207,1B2201,28080,1,28080,1200000288932,4
10953,120120207,1B2274,-10800,1,-10800,1200000288933,0
10954,120120207,1A1596,-8640,1,-8640,1200000288934,0
10955,120120207,1A1503,0,1,0,1200000289151,0
10956,120120207,1A1505,0,1,0,1200000289152,0
10957,120120207,1A1506,0,4,0,1200000289153,0
10958,120120207,1A1517,0,1,0,1200000289154,0
10959,120120207,1A1518,0,1,0,1200000289155,0
10960,120120207,1A1511,0,2,0,1200000289156,0
10961,120120207,1A1533,0,1,0,1200000289157,0
10962,120130062,1A1504,8640,1,8640,1200000289171,0
10963,120130062,1A1502,16200,1,16200,1200000289172,0
10964,120150075,200071,16200,1,16200,380000322091,2
10965,120150104,400543,-2160,2,-4320,2240000011481,0
10966,120150104,1B2201,28080,1,28080,2240000011482,4
10967,120150104,1B2202,0,1,0,2240000011483,0
10968,120150104,1B2203,0,1,0,2240000011484,0
10969,120150104,200035,2160,2,4320,2240000011485,0
10970,120150104,600095,2376,1,2376,2240000011486,0
10971,120150104,300004,540,1,540,2240000011487,0
10972,120150120,200071,16200,1,16200,20001638111,2
10973,120150120,300012,2160,1,2160,20001638112,0
10974,120150189,1A1502,0,1,0,20001631531,0
10975,120150189,600097,648,1,648,20001631532,0
